Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Country,City,State,Product ID,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Month,Year,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Segment_Corporate,Segment_Home Office,Predicted_Sales
912,CA-2020-137596,2020-09-02,07-09-2020,Standard Class,BE-11335,Bill Eplett,United States,Jackson,Michigan,OFF-ST-10003816,Storage,Fellowes High-Stak Drawer Files,376.38,2,81.0474,,Cards,,,9,2020,False,False,False,True,False,False,True,327.94126000000017
9848,CA-2020-169327,2020-09-02,04-09-2020,Second Class,MH-17290,Marc Harrigan,United States,Los Angeles,California,FUR-FU-10004188,Furnishings,Luxo Professional Combination Clamp-On Lamps,559.5,5,132.99,1.0,COD,,,9,2020,False,False,True,False,False,False,True,708.4363400000001
910,CA-2020-137596,2020-09-02,07-09-2020,Standard Class,BE-11335,Bill Eplett,United States,Jackson,Michigan,TEC-PH-10001494,Phones,Polycom CX600 IP Phone VoIP phone,1240.8,4,323.946,,Online,,,9,2020,False,False,False,False,True,False,True,1188.3247000000015
1954,CA-2020-157987,2020-09-02,06-09-2020,Standard Class,AC-10615,Ann Chong,United States,New York City,New York,FUR-CH-10003379,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1311.41,5,213.735,,Online,,,9,2020,True,False,False,False,False,True,False,1175.4060900000018
9274,CA-2020-146983,2020-09-02,06-09-2020,Standard Class,AH-10210,Alan Hwang,United States,Henderson,Kentucky,OFF-BI-10003650,Binders,GBC DocuBind 300 Electric Binding Machine,1593.94,3,757.4112,,Online,,,9,2020,False,True,False,True,False,False,False,1841.9795600000011
911,CA-2020-137596,2020-09-02,07-09-2020,Standard Class,BE-11335,Bill Eplett,United States,Jackson,Michigan,TEC-AC-10004666,Accessories,Maxell iVDR EX 500GB Cartridge,1976.78,7,829.3754,,Online,,,9,2020,False,False,False,False,True,False,True,2028.2264299999997
933,CA-2020-114216,2020-09-02,06-09-2020,Standard Class,RK-19300,Ralph Kennedy,United States,Philadelphia,Pennsylvania,OFF-PA-10002195,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",112.192,3,4.1148,,Cards,,,9,2020,True,False,False,True,False,False,False,106.7921399999998
1955,CA-2020-157987,2020-09-02,06-09-2020,Standard Class,AC-10615,Ann Chong,United States,New York City,New York,OFF-AR-10004582,Art,BIC Brite Liner Grip Highlighters,95.92,3,2.214,,Cards,,,9,2020,True,False,False,True,False,True,False,70.54231999999995
6904,CA-2020-111220,2020-09-02,08-09-2020,Standard Class,JS-15595,Jill Stevenson,United States,Chicago,Illinois,OFF-AP-10003278,Appliances,Belkin 7-Outlet SurgeMaster Home Series,82.588,2,-15.0876,,Cards,,,9,2020,False,False,False,True,False,True,False,75.9371999999999
1958,CA-2020-157987,2020-09-02,06-09-2020,Standard Class,AC-10615,Ann Chong,United States,New York City,New York,OFF-PA-10003893,Paper,Xerox 1962,90.12,4,7.704,,COD,,,9,2020,True,False,False,True,False,True,False,99.49456000000005
1950,CA-2020-157987,2020-09-02,06-09-2020,Standard Class,AC-10615,Ann Chong,United States,New York City,New York,OFF-AP-10000358,Appliances,Fellowes Basic Home/Office Series Surge Protectors,110.98,1,3.7642,,COD,,,9,2020,True,False,False,True,False,True,False,104.57188999999984
7440,US-2020-163657,2020-09-02,06-09-2020,Standard Class,JL-15235,Janet Lee,United States,Los Angeles,California,OFF-BI-10000138,Binders,Acco Translucent Poly Ring Binders,111.72,5,6.552,,Cards,,,9,2020,False,False,True,True,False,False,False,117.1794799999999
1951,CA-2020-157987,2020-09-02,06-09-2020,Standard Class,AC-10615,Ann Chong,United States,New York City,New York,OFF-BI-10004970,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",104.432,8,8.9208,,COD,,,9,2020,True,False,False,True,False,True,False,232.59002000000012
6680,CA-2020-145037,2020-09-02,07-09-2020,Second Class,TB-21055,Ted Butterfield,United States,Meriden,Connecticut,OFF-ST-10000918,Storage,Crate-A-Files,110.9,1,2.834,,Cards,,,9,2020,True,False,False,True,False,False,False,100.20789999999988
1266,CA-2020-110380,2020-09-02,07-09-2020,Standard Class,PF-19225,Phillip Flathmann,United States,San Francisco,California,OFF-AR-10000422,Art,Pencil and Crayon Sharpener,115.57,3,1.7739,,COD,,,9,2020,False,False,True,True,False,False,False,91.85431999999987
702,CA-2020-114552,2020-09-02,08-09-2020,Standard Class,Dl-13600,Dorris liebe,United States,Cleveland,Ohio,FUR-FU-10002960,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",131.072,3,4.1448,,Cards,,,9,2020,True,False,False,False,False,True,False,81.06236000000004
9284,CA-2020-102218,2020-09-02,04-09-2020,Second Class,LW-17215,Luke Weiss,United States,Fort Collins,Colorado,OFF-LA-10002475,Labels,Avery 519,126.696,2,3.9474,,COD,,,9,2020,False,False,True,True,False,False,False,92.83185999999999
3934,CA-2020-123001,2020-09-02,08-09-2020,Standard Class,AW-10840,Anthony Witt,United States,Bakersfield,California,OFF-AR-10001919,Art,"OIC #2 Pencils, Medium Soft",101.4,5,2.726,,Online,,,9,2020,False,False,True,True,False,False,False,94.7509199999999
1948,CA-2020-157987,2020-09-02,06-09-2020,Standard Class,AC-10615,Ann Chong,United States,New York City,New York,FUR-FU-10001196,Furnishings,DAX Cubicle Frames - 8x10,125.54,2,3.462,,Online,,,9,2020,True,False,False,False,False,True,False,45.91526000000001
6903,CA-2020-111220,2020-09-02,08-09-2020,Standard Class,JS-15595,Jill Stevenson,United States,Chicago,Illinois,OFF-FA-10002280,Fasteners,Advantus Plastic Paper Clips,112.0,4,5.6,,Cards,,,9,2020,False,False,False,True,False,True,False,96.97903999999998
1947,CA-2020-157987,2020-09-02,06-09-2020,Standard Class,AC-10615,Ann Chong,United States,New York City,New York,OFF-AR-10000658,Art,Newell 324,144.1,2,6.468,,COD,,,9,2020,True,False,False,True,False,True,False,135.38606000000019
1953,CA-2020-157987,2020-09-02,06-09-2020,Standard Class,AC-10615,Ann Chong,United States,New York City,New York,OFF-LA-10001641,Labels,Avery 518,145.9,6,9.072,,COD,,,9,2020,True,False,False,True,False,True,False,76.76477999999994
7223,CA-2020-113075,2020-09-02,06-09-2020,Standard Class,MC-18100,Mick Crebagga,United States,Chicago,Illinois,TEC-AC-10003441,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,142.68,3,-7.119,,COD,,,9,2020,False,False,False,False,True,False,False,143.2116400000001
9847,CA-2020-169327,2020-09-02,04-09-2020,Second Class,MH-17290,Marc Harrigan,United States,Los Angeles,California,OFF-AP-10001492,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",179.1,5,11.206,1.0,Cards,,,9,2020,False,False,True,True,False,False,True,130.09630000000013
5827,CA-2020-161067,2020-09-03,06-09-2020,Second Class,KB-16405,Katrina Bavinger,United States,New York City,New York,FUR-CH-10004626,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,105.801,1,14.1246,,Online,,,9,2020,True,False,False,False,False,False,True,108.85124999999996
5636,CA-2020-123022,2020-09-03,08-09-2020,Standard Class,SC-20050,Sample Company A,United States,La Mesa,California,OFF-BI-10002225,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",113.56,5,28.896,,Cards,,,9,2020,False,False,True,True,False,False,True,122.4487799999999
7323,CA-2020-167626,2020-09-03,07-09-2020,Standard Class,MY-18295,Muhammed Yedwab,United States,Chicago,Illinois,TEC-AC-10004353,Accessories,Hypercom P1300 Pinpad,135.8,2,21.42,,Online,,,9,2020,False,False,False,False,True,True,False,133.77458999999988
6351,CA-2020-161557,2020-09-03,08-09-2020,Standard Class,AG-10900,Arthur Gainer,United States,Dallas,Texas,FUR-FU-10004622,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,142.4,5,-105.69,1.0,Online,,,9,2020,False,False,False,False,False,False,False,291.14063600000014
5828,CA-2020-161067,2020-09-03,06-09-2020,Second Class,KB-16405,Katrina Bavinger,United States,New York City,New York,FUR-CH-10004860,Chairs,Global Low Back Tilter Chair,193.764,2,-8.0784,,Cards,,,9,2020,True,False,False,False,False,False,True,191.97215999999963
5859,US-2020-153255,2020-09-03,07-09-2020,Second Class,JK-15730,Joe Kamberova,United States,Concord,California,FUR-BO-10004218,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",274.666,2,14.098,,COD,,,9,2020,False,False,True,False,False,False,False,249.00992000000014
5637,CA-2020-123022,2020-09-03,08-09-2020,Standard Class,SC-20050,Sample Company A,United States,La Mesa,California,TEC-AC-10000474,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,313.97,3,85.491,,COD,,,9,2020,False,False,True,False,True,False,True,356.1483400000004
5826,CA-2020-161067,2020-09-03,06-09-2020,Second Class,KB-16405,Katrina Bavinger,United States,New York City,New York,OFF-PA-10000418,Paper,Xerox 189,469.4,4,201.312,,Cards,,,9,2020,True,False,False,True,False,False,True,558.9468800000006
5829,CA-2020-161067,2020-09-03,06-09-2020,Second Class,KB-16405,Katrina Bavinger,United States,New York City,New York,OFF-AR-10003251,Art,Prang Drawing Pencil Set,97.56,2,2.224,,Online,,,9,2020,True,False,False,True,False,False,True,84.5588600000001
7322,CA-2020-167626,2020-09-03,07-09-2020,Standard Class,MY-18295,Muhammed Yedwab,United States,Chicago,Illinois,OFF-PA-10003424,Paper,"""While you Were Out"" Message Book, One Form per Page",113.904,3,3.339,,COD,,,9,2020,False,False,False,True,False,True,False,101.42668000000016
3587,CA-2020-161823,2020-09-03,08-09-2020,Standard Class,AG-10300,Aleksandra Gannaway,United States,San Francisco,California,OFF-AR-10002053,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",105.96,2,1.6688,,Online,,,9,2020,False,False,True,True,False,True,False,80.88852000000006
712,CA-2020-146136,2020-09-03,07-09-2020,Standard Class,AP-10915,Arthur Prichep,United States,Palm Coast,Florida,OFF-EN-10001219,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",113.448,4,8.8624,,Cards,,,9,2020,False,True,False,True,False,False,False,104.75410000000011
537,US-2020-122637,2020-09-03,08-09-2020,Second Class,EP-13915,Emily Phan,United States,Chicago,Illinois,OFF-BI-10002429,Binders,"Premier Elliptical Ring Binder, Black",129.616,7,-68.1856,,Online,,,9,2020,False,False,False,True,False,False,False,147.17151
9129,US-2020-147655,2020-09-04,05-09-2020,First Class,AS-10045,Aaron Smayling,United States,Redmond,Oregon,OFF-BI-10002931,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",103.074,7,-58.716,,Online,,,9,2020,False,False,True,True,False,True,False,156.4629200000001
7304,US-2020-117450,2020-09-04,08-09-2020,Standard Class,DO-13645,Doug O'Connell,United States,Boynton Beach,Florida,FUR-CH-10003817,Chairs,"Global Value Steno Chair, Gray",112.184,2,6.074,,COD,,,9,2020,False,True,False,False,False,False,False,100.82958000000004
1556,CA-2020-120761,2020-09-04,08-09-2020,Standard Class,AB-10150,Aimee Bixby,United States,Long Beach,New York,TEC-AC-10000171,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",140.96,4,39.5428,,COD,,,9,2020,True,False,False,False,True,False,False,151.98451999999972
3620,CA-2020-141929,2020-09-04,08-09-2020,Standard Class,RA-19285,Ralph Arnett,United States,Los Angeles,California,OFF-ST-10002974,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",235.85,5,65.355,1.0,COD,,,9,2020,False,False,True,True,False,False,False,235.26918
7104,CA-2020-147410,2020-09-04,08-09-2020,Standard Class,EJ-14155,Eva Jacobs,United States,Santa Ana,California,OFF-ST-10003805,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",469.1,2,105.275,,Online,,,9,2020,False,False,True,True,False,False,False,403.5309399999995
3618,CA-2020-141929,2020-09-04,08-09-2020,Standard Class,RA-19285,Ralph Arnett,United States,Los Angeles,California,OFF-BI-10004632,Binders,Ibico Hi-Tech Manual Binding System,522.984,2,152.495,1.0,Cards,,,9,2020,False,False,True,True,False,False,False,597.4744000000007
3513,CA-2020-140326,2020-09-04,06-09-2020,First Class,HW-14935,Helen Wasserman,United States,Chicago,Illinois,FUR-BO-10000112,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",843.174,9,-117.882,,Cards,,,9,2020,False,False,False,False,False,True,False,703.7706999999994
2478,CA-2020-102750,2020-09-04,08-09-2020,Second Class,GM-14695,Greg Maxwell,United States,Los Angeles,California,FUR-TA-10000198,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1334.352,3,-99.1764,,Cards,,,9,2020,False,False,True,False,False,True,False,1033.6020639999995
5460,CA-2020-116680,2020-09-04,06-09-2020,Second Class,PK-19075,Pete Kriz,United States,San Francisco,California,FUR-TA-10001771,Tables,"Bush Cubix Conference Tables, Fully Assembled",1511.272,8,92.392,,Cards,,,9,2020,False,False,True,False,False,False,False,1200.579929999999
3563,CA-2020-109757,2020-09-04,09-09-2020,Second Class,MD-17350,Maribeth Dona,United States,Akron,Ohio,OFF-BI-10001634,Binders,Wilson Jones Active Use Binders,88.368,2,-3.0576,,Cards,,,9,2020,True,False,False,True,False,False,False,91.69332000000011
3515,CA-2020-140326,2020-09-04,06-09-2020,First Class,HW-14935,Helen Wasserman,United States,Chicago,Illinois,OFF-AR-10001149,Art,"Sanford Colorific Colored Pencils, 12/Box",88.912,3,0.864,,Online,,,9,2020,False,False,False,True,False,True,False,72.61460000000005
1496,CA-2020-152485,2020-09-04,08-09-2020,Standard Class,JD-15790,John Dryer,United States,Coppell,Texas,OFF-AR-10003759,Art,"Crayola Anti Dust Chalk, 12/Pack",120.192,7,3.185,,Online,,,9,2020,False,False,False,True,False,False,False,105.10839999999983
3080,CA-2020-101182,2020-09-04,05-09-2020,First Class,KB-16405,Katrina Bavinger,United States,Apple Valley,California,OFF-PA-10001800,Paper,Xerox 220,100.96,2,6.2208,,COD,,,9,2020,False,False,True,True,False,False,True,78.3045866666667
4121,CA-2020-117394,2020-09-04,10-09-2020,Standard Class,MM-17920,Michael Moore,United States,Philadelphia,Pennsylvania,TEC-AC-10000199,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,94.04,4,-1.428,,Online,,,9,2020,True,False,False,False,True,False,False,137.84536999999995
5459,CA-2020-116680,2020-09-04,06-09-2020,Second Class,PK-19075,Pete Kriz,United States,San Francisco,California,OFF-BI-10004022,Binders,Acco Suede Grain Vinyl Round Ring Binder,119.344,6,4.3368,,Online,,,9,2020,False,False,True,True,False,False,False,110.94293999999987
7918,CA-2020-100783,2020-09-04,08-09-2020,Second Class,JK-16120,Julie Kriz,United States,Garland,Texas,OFF-AR-10000380,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",108.384,1,3.798,,Online,,,9,2020,False,False,False,True,False,False,True,90.68830000000001
3561,CA-2020-109757,2020-09-04,09-09-2020,Second Class,MD-17350,Maribeth Dona,United States,Akron,Ohio,OFF-AR-10002335,Art,DIXON Oriole Pencils,125.256,4,0.6192,,COD,,,9,2020,True,False,False,True,False,False,False,91.15676999999998
3564,CA-2020-109757,2020-09-04,09-09-2020,Second Class,MD-17350,Maribeth Dona,United States,Akron,Ohio,OFF-PA-10000007,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",107.52,4,3.744,,Cards,,,9,2020,True,False,False,True,False,False,False,100.84388000000017
7305,US-2020-117450,2020-09-04,08-09-2020,Standard Class,DO-13645,Doug O'Connell,United States,Boynton Beach,Florida,OFF-PA-10000289,Paper,Xerox 213,133.368,2,3.6288,,COD,,,9,2020,False,True,False,True,False,False,False,107.59434000000017
8386,CA-2020-137582,2020-09-04,08-09-2020,Standard Class,CV-12805,Cynthia Voltz,United States,Oakland,California,OFF-BI-10001757,Binders,Pressboard Hanging Data Binders for Unburst Sheets,124.808,3,4.1328,,COD,,,9,2020,False,False,True,True,False,True,False,111.15342000000011
1497,CA-2020-152485,2020-09-04,08-09-2020,Standard Class,JD-15790,John Dryer,United States,Coppell,Texas,OFF-ST-10004950,Storage,Acco Perma 3000 Stacking Storage Drawers,102.784,1,-0.2098,,COD,,,9,2020,False,False,False,True,False,False,False,108.53588999999991
3619,CA-2020-141929,2020-09-04,08-09-2020,Standard Class,RA-19285,Ralph Arnett,United States,Los Angeles,California,TEC-PH-10002185,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,139.56,1,1.7375,1.0,COD,,,9,2020,False,False,True,False,True,False,False,117.65096000000001
1498,CA-2020-152485,2020-09-04,08-09-2020,Standard Class,JD-15790,John Dryer,United States,Coppell,Texas,OFF-AR-10001940,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",105.12,5,3.772,,Cards,,,9,2020,False,False,False,True,False,False,False,100.91384000000009
3081,CA-2020-101182,2020-09-04,05-09-2020,First Class,KB-16405,Katrina Bavinger,United States,Apple Valley,California,TEC-PH-10003589,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,123.176,3,15.1116,,COD,,,9,2020,False,False,True,False,True,False,True,137.42411999999987
6724,US-2020-166394,2020-09-04,06-09-2020,Second Class,VM-21835,Vivian Mathis,United States,Nashua,New Hampshire,OFF-FA-10001843,Fasteners,Staples,141.82,6,6.9654,,COD,,,9,2020,True,False,False,True,False,False,False,96.97485999999999
3562,CA-2020-109757,2020-09-04,09-09-2020,Second Class,MD-17350,Maribeth Dona,United States,Akron,Ohio,OFF-BI-10004001,Binders,GBC Recycled VeloBinder Covers,122.56,5,-20.448,,COD,,,9,2020,True,False,False,True,False,False,False,49.75546000000002
3514,CA-2020-140326,2020-09-04,06-09-2020,First Class,HW-14935,Helen Wasserman,United States,Chicago,Illinois,OFF-PA-10004041,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",150.76,3,5.55,,Cards,,,9,2020,False,False,False,True,False,True,False,113.84230000000008
4297,CA-2020-117261,2020-09-04,10-09-2020,Standard Class,TH-21235,Tiffany House,United States,Los Angeles,California,OFF-ST-10000419,Storage,"Rogers Jumbo File, Granite",151.32,4,0.5432,,COD,,,9,2020,False,False,True,True,False,True,False,125.76893999999987
8198,CA-2020-102736,2020-09-05,09-09-2020,Standard Class,LP-17095,Liz Preis,United States,Knoxville,Tennessee,OFF-AR-10001897,Art,Model L Table or Wall-Mount Pencil Sharpener,115.96,5,7.196,,Cards,,,9,2020,False,True,False,True,False,False,False,119.90005999999981
8197,CA-2020-102736,2020-09-05,09-09-2020,Standard Class,LP-17095,Liz Preis,United States,Knoxville,Tennessee,TEC-AC-10004568,Accessories,Maxell LTO Ultrium - 800 GB,133.568,4,-1.1196,,Cards,,,9,2020,False,True,False,False,True,False,False,172.0946500000001
3488,CA-2020-120705,2020-09-05,11-09-2020,Standard Class,MG-17875,Michael Grace,United States,Fort Lauderdale,Florida,OFF-ST-10001522,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",158.184,2,-29.4368,,Online,,,9,2020,False,True,False,True,False,False,True,170.6629499999998
1562,CA-2020-107293,2020-09-05,06-09-2020,First Class,CS-12400,Christopher Schild,United States,Seattle,Washington,OFF-AR-10003732,Art,Newell 333,89.78,1,0.7228,,Cards,,,9,2020,False,False,True,True,False,False,True,92.42678
8199,CA-2020-102736,2020-09-05,09-09-2020,Standard Class,LP-17095,Liz Preis,United States,Knoxville,Tennessee,OFF-PA-10001800,Paper,Xerox 220,144.552,3,5.4432,,COD,,,9,2020,False,True,False,True,False,False,False,68.98483999999992
8211,CA-2020-128769,2020-09-07,12-09-2020,Standard Class,DM-12955,Dario Medina,United States,Nashville,Tennessee,OFF-AP-10001271,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,102.568,2,7.1372,,COD,,,9,2020,False,True,False,True,False,True,False,90.27828000000007
9327,US-2020-130687,2020-09-07,10-09-2020,First Class,PF-19225,Phillip Flathmann,United States,Edmonds,Washington,FUR-FU-10004053,Furnishings,DAX Two-Tone Silver Metal Document Frame,115.96,4,34.8128,,Online,,,9,2020,False,False,True,False,False,False,False,247.81334999999967
7141,CA-2020-128783,2020-09-07,07-09-2020,Same Day,TG-21640,Trudy Glocke,United States,Saint Charles,Missouri,TEC-AC-10002473,Accessories,Maxell 4.7GB DVD-R,125.52,4,46.5432,,Online,,,9,2020,False,False,False,False,True,False,False,312.50540999999976
5548,CA-2020-151008,2020-09-07,08-09-2020,First Class,JM-16195,Justin MacKendrick,United States,Draper,Utah,TEC-PH-10002807,Phones,Motorla HX550 Universal Bluetooth Headset,166.56,4,47.46,,Online,,,9,2020,False,False,True,False,True,False,False,240.92350000000022
7142,CA-2020-128783,2020-09-07,07-09-2020,Same Day,TG-21640,Trudy Glocke,United States,Saint Charles,Missouri,FUR-FU-10003623,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",170.3,5,37.884,,COD,,,9,2020,False,False,False,False,False,False,False,225.72042999999982
8125,US-2020-150070,2020-09-07,12-09-2020,Standard Class,JA-15970,Joseph Airdo,United States,Modesto,California,FUR-CH-10004860,Chairs,Global Low Back Tilter Chair,192.568,2,-28.2744,,COD,,,9,2020,False,False,True,False,False,False,False,239.88344199999977
2100,CA-2020-124401,2020-09-07,12-09-2020,Standard Class,RD-19900,Ruben Dartt,United States,Portland,Oregon,TEC-AC-10002926,Accessories,Logitech Wireless Marathon Mouse M705,311.944,7,80.4839,1.0,Online,,,9,2020,False,False,True,False,True,False,False,391.7236100000001
9328,US-2020-130687,2020-09-07,10-09-2020,First Class,PF-19225,Phillip Flathmann,United States,Edmonds,Washington,TEC-PH-10002033,Phones,Konftel 250 Conference phone - Charcoal black,485.712,2,34.1784,,Cards,,,9,2020,False,False,True,False,True,False,False,287.9537599999998
2569,CA-2020-148929,2020-09-07,11-09-2020,Standard Class,SP-20620,Stefania Perrino,United States,New York City,New York,OFF-ST-10003282,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",491.08,8,133.8624,,COD,,,9,2020,True,False,False,True,False,True,False,470.04666000000077
3567,CA-2020-103877,2020-09-07,14-09-2020,Standard Class,RD-19660,Robert Dilbeck,United States,Independence,Missouri,OFF-BI-10003650,Binders,GBC DocuBind 300 Electric Binding Machine,1600.94,3,757.4112,,Cards,,,9,2020,False,False,False,True,False,False,True,1879.1014500000006
4154,CA-2020-100160,2020-09-07,11-09-2020,Standard Class,CB-12025,Cassandra Brandow,United States,Philadelphia,Pennsylvania,OFF-EN-10001509,Envelopes,Poly String Tie Envelopes,92.896,3,1.6524,,Cards,,,9,2020,True,False,False,True,False,False,False,72.57023999999994
4085,CA-2020-163692,2020-09-07,09-09-2020,First Class,Dp-13240,Dean percer,United States,Phoenix,Arizona,OFF-BI-10003291,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,70.857,3,-6.0237,,COD,,,9,2020,False,False,True,True,False,False,True,66.66329999999999
5280,US-2020-104094,2020-09-07,11-09-2020,Standard Class,AG-10675,Anna Gayman,United States,Milwaukee,Wisconsin,TEC-AC-10002134,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,81.48,1,1.8872,,COD,,,9,2020,False,False,False,False,True,False,False,73.8029399999999
4153,CA-2020-100160,2020-09-07,11-09-2020,Standard Class,CB-12025,Cassandra Brandow,United States,Philadelphia,Pennsylvania,OFF-PA-10003072,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",93.552,3,5.4432,,Online,,,9,2020,True,False,False,True,False,False,False,91.90099999999988
4152,CA-2020-100160,2020-09-07,11-09-2020,Standard Class,CB-12025,Cassandra Brandow,United States,Philadelphia,Pennsylvania,OFF-LA-10002475,Labels,Avery 519,126.24,5,9.8685,,COD,,,9,2020,True,False,False,True,False,False,False,99.21245999999987
9539,US-2020-169488,2020-09-07,09-09-2020,First Class,AA-10375,Allen Armold,United States,Providence,Rhode Island,OFF-PA-10002659,Paper,Avoid Verbal Orders Carbonless Minifold Book,118.9,5,7.774,,COD,,,9,2020,True,False,False,True,False,False,False,113.6902399999999
5547,CA-2020-151008,2020-09-07,08-09-2020,First Class,JM-16195,Justin MacKendrick,United States,Draper,Utah,FUR-FU-10002396,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",129.16,2,10.5672,,Online,,,9,2020,False,False,True,False,False,False,False,141.09511999999995
2099,CA-2020-124401,2020-09-07,12-09-2020,Standard Class,RD-19900,Ruben Dartt,United States,Portland,Oregon,OFF-ST-10000649,Storage,Hanging Personal Folder File,130.68,3,2.355,1.0,COD,,,9,2020,False,False,True,True,False,False,False,109.0231400000001
6005,CA-2020-107244,2020-09-07,11-09-2020,Standard Class,AG-10390,Allen Goldenen,United States,Los Angeles,California,FUR-FU-10002597,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",137.76,4,8.2992,,COD,,,9,2020,False,False,True,False,False,False,False,122.44294000000015
533,US-2020-129441,2020-09-07,11-09-2020,Standard Class,JC-15340,Jasper Cacioppo,United States,Los Angeles,California,FUR-FU-10000448,Furnishings,Tenex Chairmats For Use With Carpeted Floors,142.94,3,2.397,,COD,,,9,2020,False,False,True,False,False,False,False,125.13162000000003
9329,US-2020-130687,2020-09-07,10-09-2020,First Class,PF-19225,Phillip Flathmann,United States,Edmonds,Washington,OFF-AR-10004260,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,138.98,1,7.2744,,COD,,,9,2020,False,False,True,True,False,False,False,124.85453999999987
9540,US-2020-169488,2020-09-07,09-09-2020,First Class,AA-10375,Allen Armold,United States,Providence,Rhode Island,OFF-PA-10000157,Paper,Xerox 191,144.96,2,18.7812,,COD,,,9,2020,True,False,False,True,False,False,False,135.01055999999977
3358,CA-2020-100335,2020-09-07,13-09-2020,Standard Class,NF-18595,Nicole Fjeld,United States,Chicago,Illinois,OFF-PA-10001685,Paper,Easy-staple paper,157.008,9,26.4654,,COD,,,9,2020,False,False,False,True,False,False,True,167.91971999999996
8325,CA-2020-144456,2020-09-08,09-09-2020,First Class,FC-14245,Frank Carlisle,United States,Hialeah,Florida,OFF-ST-10001321,Storage,"Decoflex Hanging Personal Folder File, Blue",105.68,5,5.397,,COD,,,9,2020,False,True,False,True,False,False,True,91.50998000000003
4529,CA-2020-152856,2020-09-08,10-09-2020,Second Class,RS-19765,Roland Schwarz,United States,Marion,Ohio,TEC-AC-10004864,Accessories,Memorex Micro Travel Drive 32 GB,133.832,4,33.5892,,Online,,,9,2020,True,False,False,False,True,True,False,131.52988000000013
8326,CA-2020-144456,2020-09-08,09-09-2020,First Class,FC-14245,Frank Carlisle,United States,Hialeah,Florida,TEC-PH-10001750,Phones,Samsung Rugby III,168.376,3,13.8579,,COD,,,9,2020,False,True,False,False,True,False,True,151.0792300000001
6654,US-2020-124779,2020-09-08,11-09-2020,First Class,BF-11020,Barry Französisch,United States,Arlington,Texas,FUR-CH-10003535,Chairs,"Global Armless Task Chair, Royal Blue",224.43,5,-39.637,,COD,,,9,2020,False,False,False,False,False,True,False,258.72612200000015
3127,CA-2020-149895,2020-09-08,12-09-2020,Standard Class,EB-14110,Eugene Barchas,United States,Philadelphia,Pennsylvania,TEC-PH-10002200,Phones,Aastra 6757i CT Wireless VoIP phone,299.528,2,-47.3968,,Online,,,9,2020,True,False,False,False,True,False,False,247.58421999999985
6650,US-2020-124779,2020-09-08,11-09-2020,First Class,BF-11020,Barry Französisch,United States,Arlington,Texas,TEC-CO-10001943,Copiers,Canon PC-428 Personal Copier,331.984,2,107.9946,,COD,,,9,2020,False,False,False,False,True,True,False,421.3879199999999
